"name","dept","area","count","adjustedcount","year"
Hein de Vries,Care and Public Health Research Institute (CAPHRI),socnet,1.0,0.2,2010
Helder Coelho,University of Lisbon,tcss,1.0,0.5,2019
Helen S. Jones,University of Central Lancashire,tsc,1.0,0.5,2020
Helena Buhr,The Northwestern Institute on Complex Systems (NICO),socnet,1.0,0.33333,2015
Helge Giese,University of Konstanz,socnet,1.0,0.33333,2020
Helian Xu,Hunan University,socnet,1.0,0.33333,2016
Hemank Lamba,Carnegie Mellon University,snam,1.0,0.5,2015
Hemant Purohit,George Mason University,snam,1.0,0.33333,2020
Hendrik Molter,TU Berlin,snam,1.0,0.25,2017
Hendrik Wermser,Technical University of Munich,snam,1.0,0.25,2012
Hendry,Chaoyang University of Technology,tcss,1.0,0.5,2019
Heng Ji,Rensselaer Polytechnic Institute,snam,1.0,0.5,2014
Hengwei Zhang,Claremont Graduate University,tsc,1.0,0.5,2020
Henk Flap,Utrecht University,socnet,1.0,0.5,2000
Henk Flap,Utrecht University,socnet,1.0,0.5,2001
Henk Flap,Utrecht University,socnet,1.0,0.33333,2008
Henk Flap,Utrecht University,socnet,1.0,0.33333,2009
Henk Flap,Utrecht University,socnet,1.0,0.33333,2011
Henk Flap,Utrecht University,socnet,1.0,0.33333,2014
Henning Meyerhenke,Karlsruhe Institute of Technology,snam,2.0,0.45,2016
Henning Silber,GESIS - Leibniz Institute for the Social Sciences,socnet,1.0,0.2,2019
Herbert Hamers,Tilburg University,snam,1.0,0.25,2018
Herbert Hamers,Tilburg University,socnet,1.0,0.33333,2009
Herbert Hamers,Tilburg University,socnet,1.0,0.33333,2012
Herbert Hamers,Tilburg University,socnet,1.0,0.2,2015
Herbert W. Hethcote,University of Iowa,socnet,1.0,0.25,2007
Heshaam Faili,University of Tehran,snam,1.0,0.33333,2019
Heshaam Faili,University of Tehran,snam,1.0,0.33333,2021
Hester H. S. Moerbeek,Wageningen University,socnet,1.0,0.5,2003
Hetty van Emmerik,Utrecht University,socnet,1.0,1.0,2006
Hiba Sebei,Sfax University,snam,1.0,0.33333,2018
Hicham G. Elmongui,Alexandria University,tcss,1.0,0.33333,2017
Hichem Besbes,University of Carthage,tcss,1.0,0.25,2021
Hideaki Takeda 0001,National Institute of Informatics,snam,1.0,0.25,2012
Hideaki Takeda 0001,National Institute of Informatics,snam,1.0,0.33333,2015
Hideaki Takeda 0001,National Institute of Informatics,snam,1.0,0.5,2016
Hideyuki Imai,Hokkaido University,socnet,1.0,0.25,2016
Hila Koren,University of Haifa,snam,1.0,0.33333,2014
Hira Zaheer,Indian Institute of Technology,snam,1.0,0.5,2016
Hiroki Nishiyama 0001,Tohoku University,tcss,1.0,0.16667,2015
Hiroshi Motoda,Ryukoku University,snam,1.0,0.33333,2014
Hiroshi Motoda,Ryukoku University,snam,1.0,0.2,2021
Hiroyasu Inoue,University of Hyogo,socnet,1.0,0.16667,2019
Hiroyuki Ohsaki,Kwansei Gakuin University,snam,1.0,0.5,2017
Hoang Pham,Rutgers University,tcss,1.0,0.5,2019
Hoang Pham,Rutgers University,tcss,2.0,1.0,2020
Hocine Cherifi,CNRS,snam,1.0,0.33333,2019
Hoda Khalil,Carleton University,tcss,1.0,0.5,2020
Holly B. Shakya,University of California - San Diego,socnet,1.0,0.33333,2017
Homa Hosseinmardi,University of Colorado,snam,1.0,0.16667,2016
Homa Hosseinmardi,University of Colorado,tcss,1.0,0.25,2018
Hong Mo,Changsha University of Science and Technology,tcss,1.0,0.16667,2019
Hong Xiong,Beijing Normal University,jsc,1.0,0.5,2021
Hong-Ning Dai,Macau University of Science and Technology,tcss,2.0,0.45833,2019
Hongbin Huang,National University of Defense Technology,tcss,1.0,0.33333,2018
Honghao Gao,Shanghai University,tcss,1.0,0.25,2018
Honghao Gao,Shanghai University,tcss,1.0,0.25,2019
Honghao Gao,Shanghai University,tcss,1.0,0.2,2021
Hongjun Wang 0002,Southwest Jiaotong University,tcss,1.0,0.2,2019
Hongming Cai,Shanghai Jiao Tong University,tcss,1.0,0.2,2018
Hongwei Du 0001,Harbin Institute of Technology,tcss,1.0,0.2,2019
Hongwei Li 0001,Chinese Academy of Sciences,tcss,1.0,0.2,2015
Hongwei Wang 0004,Shanghai Jiao Tong University,tcss,1.0,0.125,2017
Hongyang Zhao,Zhejiang University,tcss,1.0,0.2,2015
Hongyi Jiang,Wake forest University,socnet,1.0,0.33333,2018
Hongzhong Deng,National University of Defense Technology,socnet,1.0,0.25,2012
Hongzhong Deng,National University of Defense Technology,socnet,1.0,0.2,2016
Horacio Saggion,Universitat Pompeu Fabra,tsc,1.0,0.25,2020
Hossam Sharara,University of Maryland - College Park,snam,1.0,0.25,2011
Hossein Akbari,Ferdowsi University of Mashhad,socnet,1.0,1.0,2021
Hossein Ebrahimpour-Komleh,University of Kashan,snam,1.0,0.2,2020
Hossein Fani,Ryerson University,snam,1.0,0.2,2018
Hossein Rastgoftar,Villanova University,tcss,1.0,0.5,2021
Howard C. Nusbaum,University of Chicago,jsc,1.0,0.14286,2020
Hsien-Chu Wu,National Chin-Yi University of Technology,tcss,1.0,0.5,2020
Hsiu Man Chen,Academia Sinica,socnet,1.0,0.33333,2013
Hsuan-Wei Lee,University of Nebraska,socnet,1.0,0.16667,2018
Hu Teng,Tongji University,tcss,1.0,0.2,2021
Huaiyu Zhang,Kansas State University,snam,1.0,0.25,2019
Huaji Wang,Cranfield University,tcss,1.0,0.125,2018
Huan Liu 0001,Arizona State University,snam,1.0,0.25,2012
Huan Liu 0001,Arizona State University,snam,1.0,0.33333,2013
Huan Liu 0001,Arizona State University,snam,2.0,0.58333,2014
Huan Liu 0001,Arizona State University,snam,1.0,0.25,2016
Huan Liu 0001,Arizona State University,tcss,1.0,0.33333,2019
Huan Liu 0001,Arizona State University,tcss,1.0,0.055556,2021
Huan Liu 0001,Arizona State University,tsc,1.0,0.2,2018
Huan Yan,Hefei University of Technology,tcss,1.0,0.14286,2021
Huan Zhou 0002,Zhejiang University,tcss,1.0,0.2,2015
Huang Jin Jie,Universitas Respati Yogyakarta,snam,1.0,0.5,2021
Huansheng Ning,University of Science and Technology Beijing,tcss,2.0,0.45833,2019
Huansheng Ning,University of Science and Technology Beijing,tcss,2.0,0.4,2021
Huazhong Liu,Huazhong University of Science and Technology,tcss,1.0,0.16667,2020
Hubert Buch-Hansen,Copenhagen Business School,socnet,1.0,0.5,2019
Huda Nassar,Stanford University,snam,1.0,0.33333,2020
Hugh Louch,Princeton University,socnet,1.0,1.0,2000
Hugo Gonzalez Villasanti,Ohio State University,tcss,1.0,0.5,2020
Hugo Gonzalez Villasanti,Ohio State University,tcss,1.0,0.125,2021
Hui Li 0005,Xidian University,tcss,1.0,0.2,2021
Hui Miao 0001,University of Maryland - College Park,snam,1.0,0.25,2016
Hui-Ju Kuo,National Taiwan University,socnet,1.0,0.5,2021
Huicai Deng,Huazhong University of Science and Technology,tcss,1.0,0.14286,2020
Huijie Zhang,Dalian University of Technology,tcss,1.0,0.2,2019
Huiling Jia,Zhejiang Sci-Tech University,tcss,1.0,0.2,2019
Huiling Zhang,University of Florida,tcss,1.0,0.2,2018
Huiping Cao,New Mexico State University,snam,1.0,0.2,2014
Hung-Che Lai,National Taiwan University,snam,1.0,0.25,2013
Hunter Rogers,Clemson University,tsc,1.0,0.11111,2021
Husni Al-Muhtaseb,King Fahd University of Petroleum and Minerals,snam,1.0,0.33333,2021
Huso Yi,National Development and Research Institute,socnet,1.0,0.16667,2008
Huzefa Rangwala,George Mason University,snam,1.0,0.25,2013
Hwai-Chung Ho,Academia Sinica,socnet,1.0,0.33333,2013
Hyo-Sung Ahn,Gwangju Institute of Science and Technology (GIST),tcss,1.0,0.16667,2020
Hyoungshick Kim,Sungkyunkwan University,snam,1.0,0.33333,2013
Hywel T. P. Williams,University of Exeter,snam,1.0,0.5,2020
Hywel T. P. Williams,University of Exeter,socnet,1.0,0.16667,2018
Iain S. Weaver,University of Exeter,socnet,1.0,0.16667,2018
Ian D. Wood,Macquarie Univeristy,tsc,1.0,0.33333,2020
Ian Davidson,University of California - Davis,snam,1.0,0.25,2020
Ian McCulloh,United States Military Academy,socnet,1.0,0.5,2012
Iasonas Polakis,Columbia University,snam,1.0,0.2,2016
Ibrahim Alper Dogru,Gazi University,snam,1.0,0.33333,2019
Ichigaku Takigawa,Hokkaido University,socnet,1.0,0.25,2016
Ido Kaminer,Technion,snam,1.0,0.33333,2014
Idrissa Sarr,Cheikh University Anta Diop,snam,2.0,0.83333,2013
Ikechukwu E. Onyenwe,Nnamdi Azikiwe University,snam,1.0,0.25,2020
Ilaria Tiddi,Open University,snam,1.0,0.25,2013
Ilham Esslimani,Nancy University,snam,1.0,0.33333,2011
Ilhem Feddaoui,Tunis University,snam,1.0,0.33333,2018
Ilire Hasani-Mavriqi,Graz University of Technology,snam,1.0,0.2,2016
Iman Barjasteh,Michigan State University,snam,1.0,0.2,2016
Imane Guellil,Aston University and Folding Space,snam,1.0,0.33333,2019
Imane Guellil,Aston University and Folding Space,snam,1.0,0.33333,2020
