Niccolò Casnici,0,"Department of Economics and Management, University of Brescia, Via San Faustino, 74/B, 25122 Brescia, Italy"
Flaminio Squazzoni,0,"Department of Economics and Management, University of Brescia, Via San Faustino, 74/B, 25122 Brescia, Italy"
Kathrin Büttner,0,"Institute of Animal Breeding and Husbandry, Christian-Albrechts-University, Olshausenstr. 40, D-24098 Kiel, Germany"
Jennifer Salau,0,"Institute of Animal Breeding and Husbandry, Christian-Albrechts-University, Olshausenstr. 40, D-24098 Kiel, Germany"
Joachim Krieter,0,"Institute of Animal Breeding and Husbandry, Christian-Albrechts-University, Olshausenstr. 40, D-24098 Kiel, Germany"
Jing Shen,1,"MZES, University of Mannheim, A5, 6 Building A, 68159 Mannheim, Germany"
Yanjie Bian,0,"Xi’an Jiaotong University, China"
Eva Vriens,0,"Department of Sociology/ICS, Utrecht University, The Netherlands"
Rense Corten,0,"Department of Sociology/ICS, Utrecht University, The Netherlands"
Ran Xu,1,"Grado Department of Industrial and System Engineering, Virginia Polytechnic Institute and State University, United States"
Kayo Fujimoto,0,"Center for Health Promotion and Prevention Research, Department of Health Promotion & Behavioral Sciences, Department of Biostatistics and Data Science, School of Public Health, The The University of Texas Health Science Center at Houston, 7000 Fannin Street, UCT 2514, Houston, TX 77030-5401, United States"
Ming Cao 0005,0,"Center for Health Promotion and Prevention Research, Department of Health Promotion & Behavioral Sciences, Department of Biostatistics and Data Science, School of Public Health, The The University of Texas Health Science Center at Houston, 7000 Fannin Street, UCT 2514, Houston, TX 77030-5401, United States"
Lisa M. Kuhns,0,"Division of Adolescent Medicine, Ann & Robert H. Lurie Children’s Hospital, Chicago, IL, United States"
Dennis Li,0,"Center for Health Promotion and Prevention Research, Department of Health Promotion & Behavioral Sciences, Department of Biostatistics and Data Science, School of Public Health, The The University of Texas Health Science Center at Houston, 7000 Fannin Street, UCT 2514, Houston, TX 77030-5401, United States"
John A. Schneider,0,"Department of Medicine and Public Health Sciences and the Chicago Center for HIV Elimination, University of Chicago, 5837 South Maryland Avenue MC 5065, Chicago, IL 60637, United States"
Iain S. Weaver,0,"School of Computer Science, University of Exeter, Exeter EX4 4QF, UK"
Hywel T. P. Williams,0,"School of Computer Science, University of Exeter, Exeter EX4 4QF, UK"
Iulia Cioroianu,0,"Department of Politics, University of Exeter, Exeter EX4 4RJ, UK"
Matthew Williams,1,"School of Computer Science, University of Exeter, Exeter EX4 4QF, UK"
Travis Coan,0,"Department of Politics, University of Exeter, Exeter EX4 4RJ, UK"
Susan Banducci,0,"Department of Politics, University of Exeter, Exeter EX4 4RJ, UK"
Joshua E. Marineau,0,"Department of Management and Marketing, North Dakota State University, Fargo, ND, 58102, United States"
Giuseppe (Joe) Labianca,0,"Department of Management, University of Kentucky, United States"
Daniel J. Brass,0,"Department of Management, University of Kentucky, United States"
Stephen P. Borgatti,0,"Department of Management, University of Kentucky, United States"
Patrizia Vecchi,0,"Olin Business School, Washington University in St. Louis, United States"
Brooke Foucault Welles,0,"Northeastern University, 360 Huntington Avenue, 204 Lake Hall, Boston, MA, 02115, USA"
Weiai Xu,0,"University of Massachusetts at Amherst, N308 Integrative Learning Center, 650 N. Pleasant Street, Amherst, MA, 01003-1100, USA"
Lucia Falzon,0,"Defence Science and Technology Group, Department of Defence, Australia"
Eric Quintane,0,"School of Management, The University of Los Andes, Colombia"
John Dunn,0,"Defence Science and Technology Group, Department of Defence, Australia"
Garry Robins,0,"School of Psychological Sciences, The University of Melbourne, Australia"
Nikita Basov,0,"Centre for German and European Studies, St. Petersburg State University, Universitetskaya 7/9, St Petersburg, 199034, Russia"
Jake Bowers,0,"Departments of Political Science and Statistics, University of Illinois at Urbana-Champaign, United States"
Bruce A. Desmarais,0,"Department of Political Science, Pennsylvania State University, United States"
Mark Frederickson,0,"Departments of Political Science and Statistics, University of Illinois at Urbana-Champaign, United States"
Nahomi Ichino,0,"Department of Political Science, University of Michigan, United States"
Hsuan-Wei Lee,0,"Department of Sociology, University of Nebraska-Lincoln, United States"
Simi Wang,0,"Department of Applied Mathematics, University of North Carolina at Chapel Hill, United States"
Lisha Yu,0,"Department of System Engineering and Engineering Management, City University of Hong Kong, Kowloon, Hong Kong"
William H. Woodall,0,"Department of Statistics, Virginia Tech, Blacksburg, VA, USA"
Kwok-Leung Tsui,0,"Department of System Engineering and Engineering Management, City University of Hong Kong, Kowloon, Hong Kong"
Mauro Barone,0,"Agenzia delle Entrate – Ufficio Studi Economico-Statistici, Via C. Colombo 426 c/d, 00145 Roma, Italy"
Michele Coscia,0,"Naxys – University of Namur, Rempart de la Vierge 8, 5000 Namur, Belgium"
Laurence Brandenberger,0,"Institute of Political Science, University of Bern, Switzerland"
Károly Takács,0,"MTA TK “Lendület” Research Center for Educational and Network Studies (RECENS), Centre for Social Sciences, Hungarian Academy of Sciences, Tóth Kálmán u. 4., 1097 Budapest, Hungary"
Giangiacomo Bravo,0,"Department of Social Studies and Centre for Data Intensive Sciences and Applications, Linnaeus University, Universitetsplatsen 1, 35195 Växjö, Sweden"
Flaminio Squazzoni,0,"Department of Economics and Management, University of Brescia, Via San Faustino 74B, 25122 Brescia, Italy"
Yang-chih Fu,0,"Institute of Sociology, Academia Sinica,128 Academia Rd. Sec. 2, Nankang 115, Taipei, Taiwan"
Thijs A. Velema,0,"Department of Business Management, National Sun Yat-sen University, Kaohsiung, Taiwan"
Jing-Shiang Hwang,0,"Institute of Statistical Science, Academia Sinica, 128 Academia Rd. Sec. 2, Nankang 115, Taipei, Taiwan"
Giacomo Solano,0,"School of Innovation Sciences, Eindhoven University of Technology, P.O. Box 513, 5600 MB, Eindhoven, The Netherlands"
Gerrit Rooks,0,"School of Innovation Sciences, Eindhoven University of Technology, P.O. Box 513, 5600 MB, Eindhoven, The Netherlands"
Ji Ma 0003,0,"Indiana University Lilly Family School of Philanthropy, 301 N. University Boulevard, Indianapolis, IN 46202, USA"
Simon DeDeo,0,"Department of Social and Decision Sciences, Carnegie Mellon University, 5000 Forbes Avenue, Pittsburgh, PA 15213, USA"
Thomas Häussler,0,"Institute of Communication and Media Studies, University of Bern, Fabrikstrasse 8, 3012 Bern, Switzerland"
Iris Wanzenböck,0,"Copernicus Institute of Sustainable Development, Innovation Studies Group, Utrecht University, The Netherlands"
Pablo Piedrahíta,0,"Institute for Biocomputation and Physics of Complex Systems and Department of Theoretical Physics, University of Zaragoza, Spain"
Javier Borge-Holthoefer,0,"Internet Interdisciplinary Institute (IN3), Open University of Catalonia, Spain"
Yamir Moreno,0,"Institute for Biocomputation and Physics of Complex Systems and Department of Theoretical Physics, University of Zaragoza, Spain"
Sandra González-Bailón,0,"Annenberg School for Communication, University of Pennsylvania, USA"
Yan-An Hwang,0,"Department of Applied Mathematics, National Dong Hwa University, Hualien 974, Taiwan"
Philippe Ramirez,0,"Centre d’Etudes Himalayennes, CNRS, F—94800, Villejuif, France"
Stéphane Legendre,0,"Institut de Biologie de l’Ecole Normale Supérieure (IBENS), CNRS, INSERM, Ecole Normale Supérieure, PSL Research University, F—75005, Paris, France"
Sean M. Fitzhugh,0,"3151 Social Science Plaza, University of California - Irvine, CA 92697, USA"
Carter T. Butts,0,"3151 Social Science Plaza, University of California - Irvine, CA 92697, USA"
Jake Burchard,0,"Cornell University, 342 Uris Hall, Ithaca, NY, 14853-7601, United States"
Benjamin Cornwell,0,"Cornell University, 342 Uris Hall, Ithaca, NY, 14853-7601, United States"
Carlo Morselli,0,"Centre international de criminologie comparée/École de criminologie, Université de Montréal, University of Montreal, Canada"
Marie Ouellet,0,"Centre international de criminologie comparée/École de criminologie, Université de Montréal, University of Montreal, Canada"
Katarzyna Growiec,0,"University of Social Sciences and Humanities, Department of Psychology of Personality, Warsaw, Poland"
Jakub Growiec,0,"SGH Warsaw School of Economics, Department of Quantitative Economics, Poland"
Bogumil Kaminski,0,"SGH Warsaw School of Economics, Institute of Econometrics, Decision Analysis and Support Unit, Poland"
Hannah Schmid-Petri,0,"Universität Passau, University of Passau, Innstr. 33a, 94030 Passau, Germany"
Silke Adam,0,"Universität Bern, University of Bern, Fabrikstrasse 8, 3008 Bern, Switzerland"
Ueli Reber,0,"Universität Bern, University of Bern, Fabrikstrasse 8, 3008 Bern, Switzerland"
Thomas Häussler,0,"Universität Bern, University of Bern, Fabrikstrasse 8, 3008 Bern, Switzerland"
Daniel Maier,0,"FU Berlin, Garystr. 55, 14195 Berlin, Germany"
Peter Miltner,0,"FU Berlin, Garystr. 55, 14195 Berlin, Germany"
Barbara Pfetsch,0,"FU Berlin, Garystr. 55, 14195 Berlin, Germany"
Annie Waldherr,0,"Universität Münster, University of Münster, Bispinghof 9-14, 48143 Münster, Germany"
Francis Lee,0,"Department of Sociology, University of California - Irvine, United States"
Carter T. Butts,0,"Departments of Sociology, Statistics, and EECS, and Institute for Mathematical Behavioral Sciences, University of California - Irvine, United States"
Martin G. Everett,0,"The University of Manchester, United Kingdom"
Chiara Broccatelli,0,"The University of Glasgow, United Kingdom"
Stephen P. Borgatti,0,"University of Kentucky, United States of America"
Johan H. Koskinen,0,"The University of Manchester, United Kingdom"
Tobias Roth,0,"Mannheim Centre for European Social Research, University of Mannheim, A5, 6, 68159 Mannheim, Germany"
Cassie McMillan,0,"Pennsylvania State University, University Park, PA, USA"
Diane Felmlee,0,"Pennsylvania State University, University Park, PA, USA"
D. Wayne Osgood,0,"Pennsylvania State University, University Park, PA, USA"
Miles Q. Ott,0,"Smith College, 44 College Lane, Northampton, MA, 01063, United States"
John M. Light,0,"Oregon Research Institute, 1776 Millrace Dr., Eugene, OR, 97403, United States"
Melissa A. Clark,0,"University of Massachusetts Medical School, 55 Lake Avenue North, Worcester, MA, 01655, United States"
Nancy P. Barnett,0,"Brown University, Box G-S121-5 Brown University Providence, RI, 02912, United States"
Matthew E. Brashears,0,"University of South Carolina, Department of Sociology, United States"
Eric Quintane,0,"University of Los Andes, School of Management, Colombia"
Zoltán Kmetty,0,"MTA-ELTE Peripato Research Group, Eotvos Lorand University Faculty of Social Sciences, H-1117, Budapest, Pázmány Péter sétány 1/a, Hungary"
Róbert Tardos,0,"MTA-ELTE Peripato Research Group, Eotvos Lorand University Faculty of Social Sciences, H-1117, Budapest, Pázmány Péter sétány 1/a, Hungary"
Fruzsina Albert,0,"Károli Gáspár University of the Reformed Church, H-1091, Budapest, Kálvin tér 9, Hungary"
Beata Dávid,0,"Hungarian Academy of Sciences, Centre for Social Sciences, Hungary"
Kate Eddens,0,"Department of Health, Behavior & Society, College of Public Health, University of Kentucky, United States"
Jesse M. Fagan,0,"Gatton College of Business and Economics, University of Kentucky, United States"
Ami R. Moore,0,"Department of Rehabilitation and Health Services, University of North Texas, 1155 Union Circle #311456, Denton, TX 76203, United States"
Victor R. Prybutok,0,"Toulouse Graduate School, University of North Texas, 1155 Union Circle #305459, Denton, TX 76203, United States"
Anh Ta,0,"Department of Information Technology & Decision Sciences, University of North Texas, Denton, TX 76203, United States"
Foster Amey,0,"Middle Tennessee State University, MTSU Box 10, Murfreesboro, TN 37132, United States"
Marçal Mora Cantallops,0,"University of Alcalá, Alcalá de Henares, Madrid, Spain"
Miguel-Ángel Sicilia,0,"University of Alcalá, Alcalá de Henares, Madrid, Spain"
Zhenkun Zhou,0,"State Key Lab of Software Development Environment, Beihang University, Beijing, China"
Ke Xu 0001,0,"State Key Lab of Software Development Environment, Beihang University, Beijing, China"
Jichang Zhao,0,"School of Economics and Management, Beihang University, Beijing, China"
Alessandro Spelta,0,"Center for Analysis, Decisions, and Society (CADS) – Human Technopole, Milano, Italy"
Andrea Flori,0,"Politecnico di Milano, Department of Management, Economics and Industrial Engineering, Italy"
Fabio Pammolli,0,"Politecnico di Milano, Department of Management, Economics and Industrial Engineering, Italy"
Eszter Berán,0,"Pázmány Péter Catholic University, Psychology Institute, Budapest, Mikszáth tér 1., 1088 Hungary"
Csaba Pléh,0,"Central European University, Budapest, Oktober 6 street 7, Budapest, 1051, Hungary"
Péter Soltész,0,"Pázmány Péter Catholic University, Psychology Institute, Budapest, Mikszáth tér 1., 1088 Hungary"
Anna Rácz,0,"Semmelweis University, Department of Psychiatry and Psychotherapy, Budapest, Balassa u. 6., 1083 Hungary"
Péter Kardos,0,"Bloomfield College, NJ, USA"
Pál Czobor,0,"Semmelweis University, Department of Psychiatry and Psychotherapy, Budapest, Balassa u. 6., 1083 Hungary"
Zsolt Unoka,0,"Semmelweis University, Department of Psychiatry and Psychotherapy, Budapest, Balassa u. 6., 1083 Hungary"
Neha Gondal,0,"Boston University, 100 Cummington Mall, Boston 02215, USA"
Yen-Sheng Chiang,0,"Institute of Sociology, Academia Sinica, Taiwan, ROC"
Lin Tao,0,"Department of Sociology, Beijing University, Peking University ,China"
Petr Matous,0,"Faculty of Engineering and Information Technologies, University of Sydney, Australia"
Peng Wang 0002,0,"Swinburne Business School, Swinburne University of Technology, Australia"
Rosanna Grassi,0,"Università di Milano-Bicocca, University of Milan Bicocca, Milan, Italy"
Francesco Calderoni,0,"Università Cattolica del Sacro Cuore and Transcrime, Milan, Italy"
Monica Bianchi,0,"Università Cattolica del Sacro Cuore, Milan, Italy"
Anna Torriero,0,"Università Cattolica del Sacro Cuore, Milan, Italy"
Brian Rubineau,0,"Department of Organizational Behavior, Desautels Faculty of Management, McGill University, Montreal, Quebec, Canada"
Yisook Lim,0,"Institute for Social Development Studies, Yonsei University, Seoul, Republic of Korea"
Michael Neblo,0,"Department of Political Science, Ohio State University, Columbus, OH, United States"
Henning Silber,0,"GESIS – Leibniz Institute for the Social Sciences, Mannheim, Germany"
Jette Schröder,0,"GESIS – Leibniz Institute for the Social Sciences, Mannheim, Germany"
Bella Struminskaya,0,"Utrecht University, Utrecht, Netherlands"
Volker Stocké,0,"University of Kassel, Kassel, Germany"
Michael Bosnjak,0,"ZPID – Leibniz Institute for Psychology Information, Trier, Germany"
Miranda Jessica Lubbers,0,"GRAFO, Department of Social and Cultural Anthropology, Universitat Autònoma de Barcelona, Autonomous University of Barcelona (UAB), Spain"
José Luis Molina,0,"GRAFO, Department of Social and Cultural Anthropology, Universitat Autònoma de Barcelona, Autonomous University of Barcelona (UAB), Spain"
Hugo Valenzuela-García,0,"GRAFO, Department of Social and Cultural Anthropology, Universitat Autònoma de Barcelona, Autonomous University of Barcelona (UAB), Spain"
Michael J. Brusco,0,"Florida State University, United States"
Patrick Doreian,0,"University of Ljubljana, Slovenia"
Vincenz Frey,0,"Centre for Research on Social Dynamics and Public Policy, Bocconi University, Italy"
Vincent Buskens,0,"Department of Sociology/ICS, Utrecht University, The Netherlands"
Rense Corten,0,"Department of Sociology/ICS, Utrecht University, The Netherlands"
George Berry,0,"Department of Sociology, Cornell University, 368 Uris Hall, Ithaca, NY 14853, USA"
Christopher J. Cameron,0,"Department of Sociology, Cornell University, 368 Uris Hall, Ithaca, NY 14853, USA"
Patrick Park,0,"SONIC Research Group, Northwestern University, Frances Searle Building, Evanston, IL 60208, USA"
Michael Macy,0,"Department of Sociology, Cornell University, 368 Uris Hall, Ithaca, NY 14853, USA"
Mustafa Cosar Ünal,0,"Department of Political Science and Public Administration, Bilkent University, Ankara, Turkey"
Viviana Amati,0,"ETH Zurich, Department of Humanities, Social and Political Science, Weinbergstrasse 109, 8092 Zurich, Switzerland"
Alessandro Lomi,0,"University of Italian Switzerland, Institute of Computational Science, Via Buffi 13, 6900 Lugano, Switzerland"
Daniele Mascia,0,"University of Bologna, Department of Management, Via Capo di Lucca 34, Bologna, Italy"
Manuel Fischer,0,"Eawag (Swiss Federal Institute of Aquatic Science and Technology), Überlandstrasse 133, 8600 Dübendorf, Switzerland, and University of Bern, Fabrikstrasse 8, 3012 Bern, Switzerland"
Frédéric Varone,0,"University of Geneva, Boulevard du Pont-d’Arve 40, 1205 Genève, Switzerland"
Roy Gava,0,"University of Geneva, Boulevard du Pont-d’Arve 40, 1205 Genève, Switzerland"
Pascal Sciarini,0,"University of Geneva, Boulevard du Pont-d’Arve 40, 1205 Genève, Switzerland"
László Lorincz,0,"Hungarian Academy of Sciences, Centre for Economic and Regional Studies, Institute of Economics, Tóth Kálmán utca 4., H-1097 Budapest, Hungary, and Corvinus University of Budapest, Fővám tér 8, H-1093 Budapest, Hungary"
Júlia Koltai,0,"Hungarian Academy of Sciences, Centre for Social Sciences, Computational Social Science – Research Center for Educational and Network Studies (CSS – RECENS), Tóth Kálmán utca 4., H-1097 Budapest, Hungary and Eötvös Loránd University of Sciences, Faculty of Social Sciences, Pázmány Péter sétány 1/A., H-1117 Budapest, Hungary"
Anna Fruzsina Gyor,0,"Corvinus University of Budapest, Institute of Sociology and Social Policy, Doctoral School of Sociology, 1093 Budapest, Fővám tér 8., Hungary"
Károly Takács,0,"Hungarian Academy of Sciences, Centre for Social Sciences, Computational Social Science – Research Center for Educational and Network Studies (CSS – RECENS), Tóth Kálmán u. 4, H-1097 Budapest, Hungary"
Yanjun He,0,Uber Technologies Inc
Peter D. Hoff,0,"Department of Statistical Science, Duke University, USA"
João R. Daniel,0,"William James Center for Research, ISPA– Instituto Universitário, Rua Jardim do Tabaco, 34, 1149-041, Lisbon, Portugal"
António J. Santos,0,"William James Center for Research, ISPA– Instituto Universitário, Rua Jardim do Tabaco, 34, 1149-041, Lisbon, Portugal"
Carla Fernandes,1,"William James Center for Research, ISPA– Instituto Universitário, Rua Jardim do Tabaco, 34, 1149-041, Lisbon, Portugal"
Brian E. Vaughn,0,"Human Development and Family Studies, Auburn University, 203 Spidle Hall, Auburn, AL, 36849, United States"
Weiwei Gu,0,"Department of Sociology, Tsinghua University, Beijing, 100084, PR China"
Jar-der Luo,0,"Department of Sociology, Tsinghua University, Beijing, 100084, PR China"
Jifan Liu,0,"Department of Sociology, Tsinghua University, Beijing, 100084, PR China"
Jia-Ping Huang,0,"China Center for Special Economic Zone Research, Shenzhen University, Nanhai Ave 3688, Shenzhen 518060, China"
Bernd Heidergott,0,"VU University Amsterdam, Vrije University Amsterdam, Department of Econometrics and Operations Research, De Boelelaan 1105, 1081 HV Amsterdam, The Netherlands"
Ines Lindner,0,"Tinbergen Institute, Gustav Mahlerplein 117, 1082 MS Amsterdam, The Netherlands"
Yuan Hsiao,0,"Department of Sociology, Department of Statistics, University of Washington, 211 Savery Hall, Box 353340, Seattle, WA, 98195-3340, United States"
Ching-Ling Cheng,0,"Department of Educational Psychology & Counseling, National Taiwan Normal University, 162 Heping E. Rd., Sec.1, Taipei, 10610, Taiwan"
Ya-Wen Chiu,0,"Learning Sciences & Human Development, University of Washington, Seattle, WA, 98195-3340, United States"
Hubert Buch-Hansen,0,"Department of Organization, Copenhagen Business School, Kilevej 14a, 2000 Frederiksberg, Denmark"
Lasse Folke Henriksen,0,"Department of Organization, Copenhagen Business School, Kilevej 14a, 2000 Frederiksberg, Denmark"
Ronald S. Burt,0,"University of Chicago, Booth School of Business, Chicago, IL, 60637, United States"
Saskia Metzler,0,"Max-Planck-Institute for Informatics, Saarland Informatics Campus, Building E1.4, 66123 Saarbrücken, Germany"
Stephan Günnemann,0,"Technical University of Munich, Department of Informatics & Institute for Advanced Study, Boltzmannstr. 3, 85748 Garching, Germany"
Pauli Miettinen,0,"University of Eastern Finland, School of Computing, P.O. Box 1627, 70211 Kuopio, Finland"
Dante Contreras,0,"Department of Economics, Faculty of Economics and Business, Universidad de Chile, University of Chile, Santiago, Chile, Diagonal Paraguay 257, Santiago Centro, Santiago, Chile, 8330015, Santiago, Chile"
Gabriel Otero,0,"Department of Sociology, University of Amsterdam, Amsterdam, The Netherlands"
Juan D. Díaz,0,"Department of Management Control and Information Systems, Faculty of Economics and Business, Universidad de Chile, University of Chile, Chile"
Nicolás Suárez,0,"Department of Economics, Faculty of Economics and Business, Universidad de Chile, University of Chile, Santiago, Chile"
Christian Henning,0,"Institute of Agricultural Economics, University of Kiel, Kiel, Germany"
Christian Aßmann,0,"Chair of Statistics and Econometrics, University of Bamberg, Bamberg, Germany"
Johannes Hedtrich,0,"Institute of Agricultural Economics, University of Kiel, Kiel, Germany"
Julian Ehrenfels,0,"Techniker Krankenkasse, Hamburg, Germany"
Eva Krampe,0,"European Investment Bank, Luxembourg, Luxembourg"
Marçal Mora Cantallops,0,"University of Alcalá, Alcalá de Henares, Madrid, Spain"
Miguel-Ángel Sicilia,0,"University of Alcalá, Alcalá de Henares, Madrid, Spain"
Michael Wältermann,0,"Institute of Economics and Business Administration, University of Freiburg, Germany"
Georg Wolff,0,"Institute of Economics and Business Administration, University of Freiburg, Germany"
Olaf N. Rank,0,"Institute of Economics and Business Administration, University of Freiburg, Germany"
Tijs A. van den Broek,0,"NIKOS, University of Twente, the Netherlands"
Ariana Need,0,"Department of Public Administration, University of Twente, the Netherlands"
Michel L. Ehrenhard,0,"NIKOS, University of Twente, the Netherlands"
Anna Priante,0,"NIKOS, University of Twente, the Netherlands"
Djoerd Hiemstra,0,"Data Science Group, University of Twente, the Netherlands"
Jeffrey Lienert,0,"National Human Genome Research Institute, National Institutes of Health, United States"
Laura M. Koehly,0,"National Human Genome Research Institute, National Institutes of Health, United States"
Felix Reed-Tsochas,0,"Saïd Business School, University of Oxford, United Kingdom"
Christopher Steven Marcum,0,"National Human Genome Research Institute, National Institutes of Health, United States"
Catherine T. Shea,0,"Tepper School of Business, Carnegie Mellon University, United States"
Julia Lee,0,"Ross School of Business, University of Michigan, United States"
Tanya Menon,0,"Fisher College of Business, The Ohio State University, United States"
Dongkyun Im,0,"Seoul National University, Republic of Korea"
Elaine M. Hernandez,0,"Department of Sociology, Indiana University – Bloomington, United States"
Erin Pullen,0,"Indiana University Network Science Institute, Indiana University – Bloomington, United States"
Jonathan Brauer,0,"Department of Criminal Justice, Indiana University – Bloomington, United States"
Hazem Krichene,0,"Graduate School of Simulation Studies, University of Hyogo, 7-1-28 Minatojima-minamimachi, Chuo-ku, Kobe, Hyogo 650-0047, Japan"
Yoshi Fujiwara,0,"Graduate School of Simulation Studies, University of Hyogo, 7-1-28 Minatojima-minamimachi, Chuo-ku, Kobe, Hyogo 650-0047, Japan"
Abhijit Chakraborty,0,"Graduate School of Simulation Studies, University of Hyogo, 7-1-28 Minatojima-minamimachi, Chuo-ku, Kobe, Hyogo 650-0047, Japan"
Yoshiyuki Arata,0,"Research Institute of Economy, Trade and Industry (RIETI), 1-3-1, Kasumigaseki Chiyoda-ku, 100-8901 Tokyo, Japan"
Hiroyasu Inoue,0,"Graduate School of Simulation Studies, University of Hyogo, 7-1-28 Minatojima-minamimachi, Chuo-ku, Kobe, Hyogo 650-0047, Japan"
Masaaki Terai,0,"RIKEN Advanced Institute for Computational Science, 7 Chome-1-26 Minatojima Minamimachi, Chuo, Kobe, Hyogo, Japan"
Stefano Tasselli,0,"Rotterdam School of Management, Erasmus University, Erasmus University Rotterdam, the Netherlands"
Alberto Caimo,0,"Technological University Dublin, Ireland"
Kristin Lees Haggerty,0,"Northeastern University, 360 Huntington Avenue, Boston, MA 02115, United States of America"
John Griffith,0,"Northeastern University, 360 Huntington Avenue, Boston, MA 02115, United States of America"
Jean McGuire,0,"Northeastern University, 360 Huntington Avenue, Boston, MA 02115, United States of America"
Beth Molnar,0,"Northeastern University, 360 Huntington Avenue, Boston, MA 02115, United States of America"
Vincent Lorant,0,"Institute for Health and Society, Université catholique de Louvain, Catholic University of Louvain, Brussels, Belgium"
Mark Tranmer,0,"School of Social and Political Sciences, University of Glasgow, United Kingdom"
Jennifer Watling Neal,0,"Department of Psychology, Michigan State University, East Lansing, MI, United States"
Zachary P. Neal,0,"Department of Psychology, Michigan State University, East Lansing, MI, United States"
Kristen J. Mills,0,"Department of Educational Studies, The Ohio State University, Columbus, Ohio, United States"
Jennifer Lawlor,0,"School of Information, University of Michigan, Ann Arbor, MI, United States"
Kathryn McAlindon,0,"Department of Psychology, Michigan State University, East Lansing, MI, United States"
Matthew Smith 0009,0,"Centre for Business Network Analysis, University of Greenwich Business School, Park Row, Greenwich, London, SE10 9LS, United Kingdom"
Sara Gorgoni,0,"Centre for Business Network Analysis, University of Greenwich Business School, Park Row, Greenwich, London, SE10 9LS, United Kingdom"
Bruce Cronin,0,"Centre for Business Network Analysis, University of Greenwich Business School, Park Row, Greenwich, London, SE10 9LS, United Kingdom"
Alon Bartal,0,"Dept. Industrial Engineering and Management, Ben Gurion University of the Negev, Beer Sheva, 84105, Israel"
Nava Pliskin,0,"Dept. Industrial Engineering and Management, Ben Gurion University of the Negev, Beer Sheva, 84105, Israel"
Gilad Ravid,0,"Dept. Industrial Engineering and Management, Ben Gurion University of the Negev, Beer Sheva, 84105, Israel"
András Vörös 0002,0,"Chair of Social Networks, ETH Zürich, ETH Zurich, Switzerland"
Per Block,0,"Chair of Social Networks, ETH Zürich, ETH Zurich, Switzerland"
Zsófia Boda,0,"Chair of Social Networks, ETH Zürich, ETH Zurich, Switzerland"
Jonathan Stewart,0,"Department of Statistics, Rice University, 6100 Main St, Houston, TX 77005, USA"
Michael Schweinberger,0,"Department of Statistics, Rice University, 6100 Main St, Houston, TX 77005, USA"
Michal Bojanowski,0,"Department of Quantitative Methods & Information Technology, Kozminski University, 57/59 Jagiellonska St, 03-301 Warsaw, Poland"
Martina Morris,0,"Department of Sociology, Department of Statistics, University of Washington, Seattle, WA 98195-4322, USA"
Daniela Stoltenberg,0,"Department of Communication, University of Münster, Germany"
Daniel Maier,0,"Institute for Media and Communication Studies, Free University Berlin, Germany"
Annie Waldherr,0,"Department of Communication, University of Münster, Germany"
Stéphane Helleringer,0,"Johns Hopkins University, United States"
jimi adams,0,"University of Colorado Denver, United States"
Sara Yeatman,0,"University of Colorado Denver, United States"
James Mkandawire,0,"Invest in Knowledge, Malawi"
Janet M. Box-Steffensmeier,0,"Vernal Riffe Professor of Political Science and Sociology, The Ohio State University, OH, United States"
Benjamin W. Campbell,0,"Data Scientist at CoverMyMeds and Visiting Scholar in Political Science, The Ohio State University, OH, United States"
Dino P. Christenson,0,"Associate Professor of Political Science, Boston University, OH, United States"
Jason W. Morgan,0,"Vice President, Behavioral Intelligence at Aware, and Visiting Scholar in Political Science, The Ohio State University, United States"
Giuseppe Giordano,1,"Dept. of Political and Social Studies, University of Salerno, Italy"
Giancarlo Ragozini,0,"Dept. of Political Science, University of Naples Federico II, Italy"
Maria Prosperina Vitale,0,"Dept. of Political and Social Studies, University of Salerno, Via Giovanni Paolo II, n. 132, IT-84084 Fisciano, SA, Italy"
Mark M. Fredrickson,0,"Department of Statistics, University of Michigan, 1085 South University Ave, Ann Arbor, MI 48109, United States"
Yuguo Chen,0,"Department of Statistics, University of Illinois at Urbana-Champaign, 725 South Wright Street, Champaign, IL 61820, United States"
Nicholas M. Harrigan,0,"Department of Sociology, Macquarie University, Australia"
Giuseppe (Joe) Labianca,0,"LINKS Center for Social Network Analysis, Department of Management, University of Kentucky, United States"
Filip Agneessens,0,"Department of Sociology and Social Research, University of Trento, Italy"
Jürgen Lerner,0,"Department of Computer and Information Science, University of Konstanz, Box 67, 78457 Konstanz, Germany"
Alessandro Lomi,0,"Institute of Computational Science, University of Italian Switzerland, Lugano, Switzerland"
Daniel S. Halgin,0,"Department of Management, University of Kentucky, Lexington, KY, 40506, USA"
Stephen P. Borgatti,0,"Department of Management, University of Kentucky, Lexington, KY, 40506, USA"
Zhi Huang,0,"Department of Management, University of Kentucky, Lexington, KY, 40506, USA"
Mark Wittek,0,"Institute of Sociology and Social Psychology, University of Cologne, Germany"
Clemens Kroneberg,0,"Institute of Sociology and Social Psychology, University of Cologne, Germany"
Kathrin Lämmermann,0,"Institute of Sociology and Social Psychology, University of Cologne, Germany"
Dorottya Kisfalusi,0,"Institute for Sociology Centre for Social Sciences, Hungarian Academy of Sciences, Hungary"
Judit Pál,0,"MTA TK ‘Lendület’ Research Center for Educational and Network Studies (RECENS), Hungary"
